FID,osmid,s,e,seg_length
1142,1046352788,9622510481,9622510480,4.180225768
1143,1051691517,9622510472,9622510471,4.42452844
1144,1046342147,9645416755,9611545290,6.505107419
1145,1049569464,9645388311,9645388310,31.69100645
1146,891693454,1721058172,94581117,4.394086708
1147,1056047864,5777113819,2528311028,7.665295492
1148,525958045,1388689533,211184998,21.87523752
1149,1056048517,9632891700,5679622650,7.451193533
1150,543888809,5257661218,34669932,11.42596756
1151,841683066,7852847340,29271919,24.31398566
1152,"[4799417, 27331148, 27331142, 4799415]",30795263,300028769,216.7224486
1153,332455412,5651203221,413357305,7.295852939
1154,543888834,9706185936,5257663388,3.756745571
1155,"[332449890, 87201034, 87201030, 87201031]",1852219833,92492775,74.72756075
1156,10594794,343597285,92496503,28.74676066
1157,373666989,3770972267,92485592,2.846852203
1158,1049576924,9706184443,9645470437,4.280059882
1159,371347529,7823210751,300027431,11.18408116
1160,27361189,1721058173,156380082,16.0208874
1161,496852163,6357594212,6357594211,60.25847826
1162,1046352526,9706184469,9622402150,72.51407947
1163,543888825,5257663356,3947490893,3.622241997
1164,141887994,8530038751,1552985915,81.87396776
1165,"[1050759465, 1050759466, 1050759467, 1050759468, 1050759469, 1050759470, 1050759471, 1050759472, 1030073465, 1051685374, 1051685375]",9703556816,9495627800,89.49611265
1166,424299705,4237421792,4237458790,9.20434363
1167,546559512,5281831675,1721058258,7.023377412
1168,"[89896533, 1049339038, 1051238630]",9643397331,9665770511,33.80653281
1169,1046344184,9622399262,9622383982,55.53120926
1170,1056048516,9703605476,9703605474,4.672478922
1171,"[1051683432, 1050723476, 1050723477, 1050723478, 1050723479, 1050723480, 1050723481, 1050723482]",8530038740,3395919444,74.77353253
1172,15801814,321340427,154608885,7.617220807
1173,1046344184,9627662993,9627662992,65.54458668
1174,419045291,4192226410,4192226402,4.70725564
1175,1021065358,9706184464,9417487052,55.76250469
1176,1056276414,9655798746,9632940309,2.959373409
1177,131497937,1447128258,1447128104,9.633406262
1178,"[1050783578, 1046349319]",9703556806,9355268499,4.978193412
1179,"[4626882, 35393370]",1027327540,29271919,72.08149232
1180,1056324188,9706186137,9622486765,3.652429909
1181,1047605748,9633593913,9633133518,5.18128764
1182,35393372,5777113998,283458340,4.550023274
1183,136124106,5679622609,4192226421,12.2563924
1184,"[1050781088, 1050781089, 1050781090, 1050781091, 1050781092, 1050781093, 1050781094, 609970346, 1050781087]",5777113893,1552985917,72.22504333
1185,1046353432,9622543228,5777113830,63.23333636
1186,15677258,156377018,156377017,13.91301328
1187,1056047859,9706185951,3250568376,6.058409714
1188,15801838,3250568386,30826465,8.637302449
1189,326969833,9622455922,3336760579,8.408994884
1190,131497913,1447225879,1032369204,4.229150201
1191,"[1050723483, 1047593694]",9632900495,9495627800,25.82699071
1192,602621690,4333462066,364713591,7.614836153
1193,30924950,343771959,343771939,25.74573599
1194,595955862,5678634825,5678630720,17.82088228
1195,1047589282,9632891700,9632891693,109.9817155
1196,1047643508,9633515121,3964915313,7.307450917
1197,589599900,5678634826,5629311348,9.970377221
1198,"[332455375, 24978199]",3474613691,92486554,33.81797726
1199,"[326969827, 326969828, 543888831]",3336760583,3336760539,147.2783018
1200,543888830,9622397608,34669932,6.914301182
1201,88523686,1027201243,1027200915,44.34928441
1202,856632005,7986975777,7986975769,15.64897432
1203,1054881030,6105450836,6105450835,12.57951686
1204,623562577,6105450835,5888716831,8.783037938
1205,30924939,343771827,343771823,17.1555644
1206,"[24978192, 321594156]",6357594212,271411895,24.95041374
1207,88965297,1447128350,1447128292,17.06949838
1208,1047304825,9630404965,9630388094,5.053933277
1209,596103327,9632891700,5679622657,63.45926501
1210,10594794,343597285,300833519,19.38205073
1211,1046342147,9622455920,9622436747,4.553639712
1212,"[1050759277, 1051683423]",9703556815,9622475557,6.931361458
1213,543888798,5257661187,3947490894,5.293962315
1214,"[140717784, 498190098, 429288350]",5777113871,4896615745,73.34590621
1215,609970336,5777113893,283458344,5.780882791
1216,89903756,9630388092,1042029281,5.930368228
1217,596103322,5679622677,3965880736,8.838801798
1218,10419417,340064151,4012318314,9.061912106
1219,1050772132,9632956918,9627714324,58.05914052
1220,8139899,26114488,29033251,18.72052078
1221,"[596083520, 596083521, 595952070]",5678613717,5678613714,33.19037523
1222,"[24518520, 24518521]",2630625840,29033263,35.56094445
1223,792706412,9660405692,7726245990,31.52450913
1224,51265912,34519423,28887286,17.64399878
1225,"[35162947, 332455406]",5297663708,2500446880,25.54003842
1226,88454951,1027327619,1027327551,104.1049224
1227,92831729,1076506784,356313758,5.917888352
1228,1047637741,9664637519,9633454688,58.04181691
1229,340245806,3474613690,3474613689,12.76458754
1230,"[1050759457, 1050759458, 1050759459, 1050759460, 1050759461, 1050759462, 1050759463, 1046984818]",9632975473,9495627793,56.28538691
1231,"[624215064, 624215060, 1056324230]",9706132699,5894452437,20.88104154
1232,"[693976628, 384827863]",3881822154,343597285,12.59216362
1233,1047606146,9643397331,9633121655,38.07125101
1234,10594794,1037402739,316403154,23.06193014
1235,25958900,3474613795,3474613681,17.18797221
1236,827588346,1013986287,92493816,2.690242197
1237,496852163,4885127305,4885127303,24.5902612
1238,"[8030448, 5087333]",5257663377,3336760539,11.42613242
1239,693976627,3881822132,3881822123,5.004536057
1240,131497955,1447225891,1447129002,6.604026126
1241,"[609970344, 609970348]",5777113873,1076506778,8.757348141
1242,147692717,1042890578,156377016,61.79328161
1243,334810149,140402111,3250568452,83.99449641
1244,37326660,1386852170,81071000,9.201807565
1245,"[1046343563, 1056324124]",9706184431,5257661191,132.1975568
1246,"[58736475, 705524917]",3881804859,727801811,9.83494834
1247,1044794062,9633960969,9613322300,4.584680477
1248,10594647,3961895974,92489491,8.143679558
1249,596103333,5679622663,5678636142,5.992408931
1250,35393370,1027200723,1027163115,28.66314033
1251,1047592226,9706185791,9632975473,17.54947996
1252,1047302779,9703556808,5777113831,49.22446738
1253,856632005,7986975778,3930389584,17.18192698
1254,1056324186,9706186126,9706186124,9.580583419
1255,"[856631995, 856631999]",3930389579,3930389575,18.36686767
1256,28767220,316284659,2528311028,10.30395936
1257,"[526016561, 526016567, 1056047863]",9703556811,5116225264,48.14143885
1258,"[546559496, 1051693555, 1051693556]",9634169350,5281831643,4.307576395
1259,28767215,3919338897,3919338896,8.550716576
1260,592017404,5651203227,300028769,11.47263131
1261,1051240312,2927395047,300833834,23.93474508
1262,23406823,300028769,32635135,10.70328895
1263,15677510,4917184482,1042029208,27.87367209
1264,496852163,6357594212,4885127311,57.51227694
1265,374528655,300028168,29033244,30.17144599
1266,1021065358,9706184466,9417487052,14.89432141
1267,332455397,300833519,92492373,41.91809841
1268,332455404,154617139,92486226,8.63426376
1269,1056048516,9703605475,5265071547,6.086802266
1270,"[623564033, 623562573]",5888716838,2946358452,65.34651666
1271,41459882,253201687,390486264,2.571333519
1272,1044566034,9611545292,1388659068,6.999155898
1273,1056324196,9706186158,9706184423,67.49734899
1274,1046342147,9622419748,9611545292,18.15078912
1275,386288953,4938694489,3779249076,71.88086452
1276,"[340245808, 340290041, 340290039]",3475041705,3474613677,47.96789396
1277,1056324127,9706102310,9706102309,6.005061879
1278,"[389558622, 31824535]",3927253078,1236630704,12.77581174
1279,"[1050879008, 1049322881, 1050879009, 623562577, 1050879001, 1050879002, 1050879003, 1050879004, 1050879005, 1050879006, 1050879007]",9643206993,5888716831,100.5691618
1280,595955859,5678630714,5678630713,8.23227844
1281,4730406,3989084758,34506015,14.56421938
1282,"[32434314, 332455412]",364713588,364713468,42.3024239
1283,499664913,4909101538,4909101534,43.13883928
1284,141878415,9621133242,7546304476,70.03819926
1285,1051236659,5777113895,1552985920,75.67218895
1286,1051685376,9632985165,8530038751,8.860541183
1287,546559526,5281832025,5281831689,3.052856638
1288,"[306443247, 306443248, 306443249, 693976626, 306443250]",4885127305,3113491699,14.59196344
1289,1056324186,9706186124,8727191612,29.7153312
1290,131497983,343771867,343771863,62.62991291
1291,43586341,1721058371,1042890484,5.477615615
1292,1050775611,9627714324,3407334055,4.840008094
1293,544418922,3978720556,3961895977,63.17225965
1294,623564039,5888716847,5297663708,7.876386774
1295,1047614027,9633124997,5281831662,3.958723213
1296,601718655,5717871980,5717871979,7.39384565
1297,374528710,5629311355,3779191470,32.04823532
1298,592017395,5651202413,5651202412,13.70084623
1299,"[1056324140, 1056324141, 1056324142]",9706185932,9706184440,22.66499863
1300,"[806975705, 806975702, 806975703]",7546304476,7546304472,45.50922642
1301,"[10414497, 149233859]",26886975,5255884027,15.14738804
1302,24978204,154619297,154619118,16.5251576
1303,1046984830,9632956919,9622521986,3.233645863
1304,50005676,5679500854,5678630714,13.07590011
1305,827588344,5281831685,29798743,7.060837528
1306,28774803,9633593912,92502237,6.158408924
1307,435417552,5772928447,300028688,9.161308008
1308,596103330,5679622671,5679622591,36.49850986
1309,"[583560466, 583560468, 562389703]",7852847345,7852847344,37.75020955
1310,623363192,9645942530,5651202417,15.70335368
1311,32103627,7726245995,360334509,6.55876761
1312,373666987,9633063396,3770972265,55.04735663
1313,1050772132,9655986857,9632900487,85.21360708
1314,"[27361257, 60447874]",1721058322,300385610,55.02145775
1315,"[389878336, 389878330]",3930389584,3930389583,16.23120049
1316,546559499,5281831694,5281831651,10.06034723
1317,332455377,3961895982,1042897419,36.38071939
1318,651999512,1388659061,34669932,11.57259559
1319,88454960,1027327625,1027327540,101.5467119
1320,24444462,7726245989,4909101534,24.08928853
1321,1056324203,9706184462,4917184383,1.016731888
1322,"[290296857, 290296858, 424299687]",9627715532,4237459990,23.90882103
1323,131497980,343771827,343771815,16.9397721
1324,1056324218,9706186220,1721058202,2.998608961
1325,"[1051817553, 290141859, 290141860]",9665770510,9633105549,30.24937174
1326,1056324212,9706184469,9706184466,7.649215134
1327,"[98363945, 98363948]",9622488782,9613398972,36.490878
1328,1056324214,9706184463,9622424525,31.14712115
1329,445003253,5777114087,283458352,5.839010353
1330,496852163,4885127311,4885127305,142.2145504
1331,332455375,92486554,92486553,14.96783016
1332,543888799,5257661188,3947490895,7.800016823
1333,405935414,4080671840,4080671837,36.12283904
1334,543888832,9645390894,158680097,4.587503209
1335,131497980,1032369423,343771842,11.26182464
1336,"[27384360, 148349706, 891693454]",1721058274,445397484,52.57085717
1337,131497913,1032369452,1032369097,16.73830897
1338,150132676,1630517604,4790577012,5.335376236
1339,"[291221106, 291221109, 623562566]",5679622632,2946358452,22.07193368
1340,1047303703,9630385381,3961895978,8.133876194
1341,1047606222,9633121655,9633105549,40.58488328
1342,131497929,1032369497,343771867,9.895910569
1343,1046985602,9630394742,9627712509,4.429149026
1344,1051111383,5679622636,5679622626,3.43748786
1345,1047304103,9630406137,3978720556,4.505536174
1346,50003690,635120964,635120963,26.81907327
1347,88965297,1447128292,1032369114,7.039498929
1348,88438866,1027201210,1027201091,22.09790051
1349,"[24978194, 24978195]",358327527,92499271,71.10883417
1350,141885660,1552956921,1552956916,28.12968114
1351,1046986064,9627715532,5281831652,37.5196974
1352,"[918449801, 918449802, 1050758668, 1050758669, 1050758670, 1050758671, 1050758672, 1050758673]",8530038749,5888701572,71.10297531
1353,"[547682941, 547682943]",5291778973,5291778972,19.97067385
1354,1044566033,9611545290,1388659061,7.204547022
1355,"[548370026, 548370037, 968872143]",29271934,316283661,77.40895647
1356,160044290,6052666721,1721058352,7.680870596
1357,4626882,1027327550,29271890,51.59977253
1358,"[609970336, 609970339]",1076506784,283458344,20.33575712
1359,24593589,1027201210,1027200994,18.50970948
1360,27361456,6052666725,390486262,12.47123938
1361,340245806,3475041705,3474613691,64.71368184
1362,31824826,356313748,5777113981,75.63554497
1363,1049576121,9645439916,5257663357,76.55209855
1364,1046343203,9645470437,9622455921,1.513980719
1365,1056048517,9703605479,9632908831,44.71210931
1366,"[373666988, 373666989]",3770972267,3770972265,50.58390655
1367,1050795702,9634087996,9634087995,3.610705186
1368,496852163,6357594211,4885127303,45.12479239
1369,146778063,30795330,1600183706,15.32171833
1370,"[4626885, 742822973]",7852847347,29271901,34.37861134
1371,806975708,9633149397,7546304480,6.275445495
1372,891693454,3685416472,754618299,6.720394238
1373,856631999,7986975772,3930389579,17.03114317
1374,15676320,88993262,5257661177,9.129227761
1375,28767220,2528311028,34505886,23.1776869
1376,98363949,9613386733,1137992201,34.00107926
1377,88454957,1027327658,1027327601,11.08691794
1378,682608864,29033242,300028168,12.943095
1379,1046348624,9706186156,9706166102,39.38440111
1380,1047606335,9634169350,9633115069,35.72943254
1381,"[942362272, 802558366]",7507148474,3942928483,32.41239508
1382,1056324191,9622491869,9622465551,6.64095657
1383,88438860,5115701914,26114490,4.58035167
1384,332455377,5281831662,34537342,10.84847693
1385,"[1050723484, 1050723485, 1050723486]",9632900495,9632900487,48.09436906
1386,26127384,3251866824,30795605,7.670911895
1387,"[1050626912, 1050746947, 1050746948, 1050746949, 1050746950, 1050746951, 1050746952, 1047709644]",9706185778,9654653079,64.35510965
1388,1056324151,9706185953,9706185947,7.174868457
1389,371347529,30795385,7823210751,10.03311523
1390,543888832,347342660,9645416758,3.064567103
1391,"[28774794, 1050797142]",1037402736,300836297,34.27300668
1392,25958900,7475285946,92486554,11.53414168
1393,31824826,30795385,5887150750,92.63161188
1394,"[1056324129, 1056324130, 95851617, 1056324158]",9706185772,9706102313,94.91192239
1395,"[1056324145, 88965293]",9706186126,1032369080,15.4034395
1396,4310927,1236630688,7852847348,30.79883606
1397,1061209504,9750284039,9645814681,124.2707543
1398,15676292,9655986857,1552956940,4.735525828
1399,386288953,6052666724,3779249075,9.611315987
1400,30907766,300833205,300833204,27.57340684
1401,1047605748,9633593913,9633063396,56.98978973
1402,15676559,9622510481,34505894,5.180437676
1403,"[602621661, 445003254]",5569641107,4424600934,30.69900402
1404,148349697,390486261,550406312,8.489784646
1405,43585161,3961895981,5281831694,37.63749843
1406,543888823,9633153745,8727241117,79.47919676
1407,15801863,158680280,9706184443,6.260541932
1408,"[601718653, 856632001, 856632005]",7986975769,5723286876,14.61773947
1409,33694486,9706185971,3251866827,56.54542462
1410,131497980,343771819,343771803,20.37719894
1411,"[543698017, 543888822, 543888823]",5257663375,5255883860,20.93837566
1412,"[131497929, 30924946]",1032369497,343771924,31.63271734
1413,"[389878338, 389878325]",3930389579,3930389576,15.56302453
1414,1046356005,5887150751,5777113991,56.96199456
1415,4730406,3942928483,3989084758,140.9479399
1416,891693454,1721058274,94581147,4.404293184
1417,27396252,3770972267,300746090,75.29482295
1418,596103328,5679622664,271411933,6.144444279
1419,1051685376,8530038754,8530038751,46.17509194
1420,147759333,1609407584,1609407577,14.74420114
1421,1047605929,9633121652,9633121648,47.53775182
1422,602621681,7823210747,1600183706,38.68226091
1423,661763473,4326566911,2554281739,43.54210694
1424,527458577,5777113892,5777113890,3.359064413
1425,"[147759332, 147759333]",1609407599,727801811,37.75651906
1426,1046349005,9613386733,9613386732,20.36865734
1427,25983495,9703610018,3930333134,58.48625682
1428,"[596103320, 596103321, 596103323, 596103319]",5679622632,5679622592,109.6784755
1429,98363947,211185009,9622491868,9.115832673
1430,"[1056324125, 1044564157]",9645475875,5257661218,4.030686558
1431,25983495,3930333134,283458336,17.4857543
1432,218294235,1388659056,26886978,7.958552675
1433,43585161,92489496,3961895981,5.819345467
1434,1050790159,9656176342,9656176321,6.233852603
1435,1047304825,9630388092,5255884005,36.07781817
1436,827588345,9646680195,7726245990,27.01892355
1437,1050772132,9632956918,3407334056,5.415357678
1438,10594591,9633063392,2554281748,7.440056104
1439,15676320,3250568442,5291778973,16.42512745
1440,1047304103,9630406138,3978720556,5.33998484
1441,32927291,4004063118,383021458,4.432381163
1442,536908734,1833202001,30795366,40.03790293
1443,364500939,3685416475,3685416474,6.632420623
1444,1051690337,5887150748,5777113881,4.238343881
1445,1051232210,9660357613,5679622635,14.99831191
1446,14389224,1552956971,9705704505,4.9106014
1447,131497913,1032369279,1032369204,21.51470852
1448,1051688089,9660361092,5679622606,10.78832212
1449,546559509,5281831671,550406317,4.596672059
1450,88965297,1447128116,1032369213,9.966247246
1451,"[30907673, 289029075]",343597285,92486227,38.17983281
1452,"[1050878215, 1050878216, 1047601997, 1051111156, 1051111160, 1051111162]",9633096102,9633032363,39.73017073
1453,1056324209,9706184471,4917184363,2.886133513
1454,1046348871,9706186018,9622465552,30.53895134
1455,30924946,9633153745,343771924,15.96619942
1456,1046348624,9706186153,9706184423,38.73465433
1457,35164363,300028769,1493666302,30.48808506
1458,1046344184,9627662992,9622383982,60.47248561
1459,1047303570,9706185799,5255884007,55.4947813
1460,1047697274,9634048864,9634048861,4.344523618
1461,"[1047596448, 31824533]",9632993709,356309056,13.09983661
1462,1056324125,9645475875,9611545291,3.387472037
1463,1046348779,9706186153,9622488782,5.205156131
1464,30924938,343771832,343771794,5.877880484
1465,221220159,92499271,271411927,13.90302317
1466,1056047858,9659231809,3251866824,7.312595143
1467,"[175222035, 15506819]",1858523213,154620947,17.89617975
1468,562389703,7852847345,29271899,45.99017465
1469,1056276414,9655843229,9632940309,2.962118466
1470,30924946,9633153745,156343938,8.595427846
1471,131497913,1032369097,343771863,69.51495074
1472,1051114936,9703556810,5777113819,12.47244841
1473,623564030,5888716831,271411927,5.815417509
1474,1056324161,9706185778,1552956971,4.314764803
1475,4626882,7259658400,226106121,38.17220297
1476,"[546559518, 546559519]",5281831700,5281831699,9.08468166
1477,"[595956217, 596103334]",6348133258,5679622674,40.60108488
1478,1044564157,9611535112,1388659069,2.987619687
1479,15801847,5257663388,3947490893,57.9439424
1480,543888800,5257661190,3947490896,9.882474522
1481,"[1051693552, 1051693553, 1051693554]",9634169349,5281831686,5.783126618
1482,1046356478,9622543228,3250568412,8.573068287
1483,15675989,5104501110,1032369385,4.63348354
1484,294148768,300028688,26114490,10.64468782
1485,"[942348923, 942348917]",8726177801,3645923193,77.53539142
1486,30924940,1032369144,343771839,11.29567031
1487,527458577,5777113887,5777113867,8.197453827
1488,1050792657,9622521986,598569835,6.043044772
1489,1056324181,9706186129,9706166194,2.811039818
1490,1047592226,9706185791,9632975472,25.90244551
1491,1051240043,9660455914,1609407584,41.64976055
1492,"[1050759473, 1051685375]",9655843237,9495627800,10.26380255
1493,1051690337,5777113898,5777113880,33.84826053
1494,"[1050627049, 1050626963, 1050626927]",9654694904,9654653079,15.89410618
1495,4398951,635164807,472292786,28.7908737
1496,"[1050749040, 527458577, 527458576]",9654694904,5127862247,64.29860966
1497,10594530,300746090,9633121221,20.97591588
1498,"[777872240, 777872241]",7259658402,7259658400,14.31623039
1499,35162769,8725681882,4237458796,31.37036826
1500,445003253,5887150751,1236630704,67.89738057
1501,1051239547,9660405692,9660405691,22.61077669
1502,50003696,1076506752,283458352,3.924872379
1503,544418922,3978720556,89012630,9.107308191
1504,493525190,338640128,226106467,6.159082102
1505,4803560,3250568412,29271934,7.614034759
1506,"[551057472, 1056324220]",1721058334,1630517604,9.394611748
1507,15801861,9706184444,158680280,4.838887515
1508,623363192,9645942530,5651202416,3.837634716
1509,4626882,1027327562,226104705,32.2023834
1510,"[1050758413, 1050758414, 1050758415, 1050758416, 1050758417, 1050758418, 1050758419, 1050758420, 1050758421, 1050758422, 1050758423, 1050758424, 1050758425, 1050758426, 1050758427, 1050758428, 1050758429, 1050758430, 1050758431, 1050758432, 1050758433, 1",9632985168,9632985165,109.780585
1511,146977153,5257663321,26889117,6.396263932
1512,374541270,9706184467,4917184482,18.0530131
1513,609970341,5777113869,5777113890,11.36541202
1514,4803560,3407334055,1552956921,4.36817453
1515,58658652,1609407599,1013986287,40.21862981
1516,"[389871856, 389871865]",3930333125,1236630718,8.710315278
1517,"[374942857, 10678077]",3783252601,3685416458,75.7705666
1518,"[1047304825, 1046985602]",9630399857,9630388094,148.6469501
1519,88965290,1821566797,343771918,22.92733946
1520,543888802,5257661196,635164798,4.334132342
1521,"[24978200, 24978199]",3474613691,34519478,35.59451113
1522,88454960,7259658403,1027327658,85.6328328
1523,891693454,3685416488,94581146,16.60154614
1524,827588343,9660405689,7726245989,49.54275903
1525,"[1055094832, 374942858, 542921366, 91096239]",9695207428,5248714220,64.3472294
1526,"[27013842, 51265911, 4575015]",3957216625,2467615732,53.49950231
1527,1047303547,9630394742,9630384594,41.94977804
1528,10594582,1516540617,92487166,45.60972135
1529,623564043,5888716847,5679622615,8.43429256
1530,92142133,367156825,29271928,20.14941286
1531,1047613003,9706186130,9660896850,6.01980303
1532,29214452,321340426,94581147,8.794003585
1533,58691529,9656176368,727286389,6.874319461
1534,1046348871,9706185919,9355268488,55.52837573
1535,"[207687052, 37684124]",356299462,26114487,101.6629919
1536,"[1046985312, 546559513]",4012318314,550406312,69.11379826
1537,4626888,29271903,29271890,42.07900238
1538,107629644,1236630741,1236630688,5.145302148
1539,98363945,9622488782,211185009,6.825420931
1540,131497918,343771871,343771815,6.944156224
1541,"[1056324226, 1056324227]",9706186229,5281831677,87.50307092
1542,608078758,7726245995,5281831707,152.4616364
1543,39425853,367156825,472292786,84.51202107
1544,24444462,9660455914,1609407577,28.21366284
1545,"[543888824, 543888825, 942348909]",5257663376,5257663364,19.94413009
1546,60447876,156380082,154607529,82.09185108
1547,1047603746,9633032364,9622510457,10.57303294
1548,"[1061209673, 623562580, 1051685412]",5888701572,3942514145,6.87547444
1549,"[85415360, 374545905]",5257663393,5116225726,45.28180067
1550,1046342147,9706184456,9611545292,2.844044711
1551,138322715,1516540626,1516540617,27.22157412
1552,1049577760,9706186037,9645475878,27.62176073
1553,28908903,5723286876,30795385,0.643783668
1554,4799417,29033244,30795263,17.5007005
1555,"[550432841, 35162767]",3947490895,158680279,75.87259117
1556,5079287,34505886,2528311025,20.08464325
1557,50005676,5678634825,5678630717,15.22756282
1558,"[424299699, 424299692, 424299693]",4237459890,4237356994,7.110210652
1559,596103317,5679622680,5679622591,26.43953286
1560,1051239549,9660405693,9633234037,5.154059835
1561,4626882,1027327550,29271919,15.76629321
1562,609970364,5777114087,5777113989,1.952524557
1563,92831726,5887150749,3813888157,60.04282723
1564,827588345,9660405690,7726245989,8.28951482
1565,31824826,5777113981,1076506752,4.168534253
1566,"[543888805, 332455398]",156358794,5723286882,93.17906845
1567,28384569,3685416475,3685416467,23.5123913
1568,543888796,30795366,26114482,5.858976587
1569,1056324164,9706185795,9706185791,3.225838092
1570,146545821,5679622592,367156825,6.373920137
1571,1056276413,9705704503,5777113869,8.643844612
1572,35393370,1027327540,1027200976,23.90019603
1573,693976628,3881822151,3881822131,11.13601523
1574,592017403,5651203226,300029702,4.787843109
1575,4398951,1600183682,635164807,12.10375831
1576,4626882,7259658400,29271892,23.26999319
1577,546559503,5281831660,5281831654,4.051326608
1578,1046984661,9627708722,9627708721,62.12833854
1579,675320132,1027200899,1027163115,9.590844703
1580,340245804,3474613680,3474613677,66.23486474
1581,"[32927197, 32927199]",1355482368,1027163129,35.74537153
1582,30924950,1821566797,343771959,83.54736296
1583,146778063,1600183703,5265071547,5.147341316
1584,1056047862,5777113811,3964413409,6.622399186
1585,1047303253,9706132690,9630399854,4.170292998
1586,592017397,5679622609,4192226402,19.48545121
1587,"[542921364, 160044292]",9706186220,1721058195,19.41760796
1588,"[334810149, 548370031]",1552985911,140402111,29.67600728
1589,331553004,3947490894,60022499,11.10993507
1590,290296855,6052666716,2938530179,4.820047529
1591,"[10594740, 289187702, 289187703, 289187704, 289187705]",92493816,92492373,21.31617276
1592,827588345,9660405690,9646680195,36.08911002
1593,1047637802,5255884005,1388659056,5.244449823
1594,88454960,7259658402,1027327648,39.61215502
1595,218294235,1042029281,1388659056,35.88349707
1596,"[543888808, 26127384]",5257661211,3251866832,38.78888677
1597,527481483,283458346,5777113879,4.592901418
1598,550432841,3947490895,60022499,9.272322875
1599,1056324139,9645416756,9645390894,4.662557751
1600,1050775623,9634209365,9627714324,12.1441597
1601,331553021,1447128104,1032369213,8.950379315
1602,1056047856,9703556806,3251866827,5.172695288
1603,373666987,9633063396,2554281735,6.335123433
1604,1047709644,9643337199,9634209369,8.102975093
1605,15506586,154617141,154616700,23.98164883
1606,500735195,4917184482,27481920,11.25722433
1607,147759333,4909101538,1609407595,18.19015915
1608,35164366,3813718398,696114760,6.314058324
1609,359999174,5777113867,5651261025,7.394072379
1610,543888800,5257661189,3947490896,8.99647147
1611,1049355138,9706186137,9634071453,37.00140486
1612,1051306421,9661058369,5717871979,8.006432781
1613,592017397,5679622609,5679622608,15.30578364
1614,141885660,1552956926,1552956921,68.25818484
1615,248669676,3251966772,30826463,75.88928813
1616,"[623363188, 623363189]",3930389581,28887287,9.11401055
1617,609970343,5777113874,5777113865,62.6364792
1618,"[596103332, 596103318]",5679622680,5679622679,5.954894285
1619,1049355138,9706184422,9622465551,30.69726059
1620,1047696223,9634088000,9634087999,3.308253062
1621,1013813176,9634048864,1388689532,7.318285861
1622,595805217,26114488,1027163117,12.46800416
1623,"[1046985536, 546559507]",9627712508,5281831660,72.5513186
1624,146778072,1600183685,1600183684,32.0526464
1625,1050790161,30795263,29033245,6.25512894
1626,141887992,1833202002,1552985925,44.25792725
1627,"[1056324221, 1056324222]",9706186228,9706186224,22.29075071
1628,33694459,9706102310,9706185773,24.91082688
1629,"[1050759265, 918449802]",9703556814,8530038749,15.57717705
1630,942348924,8726177801,3989084758,5.964628014
1631,"[291221107, 50005676]",5685039203,5629311347,11.50501082
1632,1051231399,9660357613,5888717629,18.5363848
1633,35162766,1821566806,34505886,51.4510162
1634,141887994,1552985922,1552985920,14.16774724
1635,1056324204,9622402149,4917184392,7.302057398
1636,609970340,4846102539,283458346,5.793717628
1637,1056324144,9656038635,9633124979,31.77953634
1638,"[389727052, 389727062]",3793351159,357182532,14.37419516
1639,1056047859,9630394735,3250568376,7.191438487
1640,27331408,300029157,6285839986,70.73610948
1641,1050772132,9705704503,9627702972,65.40570171
1642,1047608444,9657081383,9633149397,91.39009522
1643,"[8030504, 331553004, 43586070]",5257663365,158680095,45.66764014
1644,"[32103627, 32103629]",7726245995,360334511,6.778881739
1645,596103325,5679622636,1600183688,5.427646673
1646,1056324219,9706186220,3779249076,4.858061869
1647,"[1051690361, 1056047868]",5887150749,5174239664,5.867450523
1648,623564034,5888716841,5888716838,6.151625766
1649,1046348624,9706166102,5257661191,4.10240126
1650,"[1056324200, 1056324177]",9706184435,9706184431,27.1528139
1651,10594908,1609407595,316407656,53.67003019
1652,827588346,92492760,1013986287,31.27341231
1653,359999174,5777113867,3645900694,50.03642106
1654,50003704,9632898847,5651202417,49.06634934
1655,290296860,1042890669,1042890578,4.722518458
1656,"[4626883, 1055784502]",226106467,29271896,95.36397444
1657,"[596549104, 1050875444]",9657073669,5679622587,24.11237022
1658,1047696482,9634037277,9633442231,4.372618615
1659,429289194,5777113871,5777113872,4.500647804
1660,806975704,7546304472,7546304471,17.28825494
1661,706159619,9660458738,9660458737,17.37177346
1662,160044290,1721058371,1721058352,8.750164714
1663,546559505,5281831653,3961895981,6.410400323
1664,1051231401,9660357616,5888717629,20.3979594
1665,550432837,3947490897,60022499,10.73006985
1666,147692717,156377016,743313367,52.92085179
1667,543888807,5257661208,9633032364,7.493962249
1668,"[527458576, 527458575]",5127862247,4848816871,7.264852794
1669,1056324211,9706184464,9664611713,5.689759649
1670,35164362,370803306,29033251,8.949899516
1671,792706412,7726245990,27481908,8.649926287
1672,602621663,5569641107,29033250,3.495484348
1673,"[1049576121, 1049576123]",9645470438,347341553,36.54795733
1674,"[424301133, 424301134, 424301135]",9706166189,4237477689,36.33826368
1675,1056324221,9706186225,9706186224,7.531872071
1676,1046356478,9655986851,3250568412,4.650589248
1677,"[4572161, 526016611]",2528311035,5257663392,46.5791883
1678,1046348871,9706185919,9622465552,46.8735435
1679,"[1050783594, 1046201411]",9622515901,5257661206,109.4970278
1680,141885661,9634209368,1552956916,8.956340662
