FID,osmid,s,e,seg_length
3801,888552511,9421657789,8261122887,6.993606225
3802,1021051876,42442937,7964920725,14.10766477
3803,1031836888,9509176091,9509176090,6.904323393
3804,888695635,8262308975,8262308974,13.63166855
3805,884400281,1701844698,595105538,20.62746021
3806,458166895,42446941,42445855,93.71934358
3807,139919714,4954493915,8261123407,38.54340171
3808,901619653,8375523265,8375523263,10.26881483
3809,447001270,42456568,8119507320,7.055455486
3810,833665333,4290991593,4290991589,7.82443425
3811,1053371047,427850840,593988920,14.33215693
3812,"[495501819, 495501820]",4872443906,2710239365,81.90491999
3813,35027226,6224277869,6223969260,81.80058013
3814,163630201,9235539566,1752946324,9.54763159
3815,492489893,42430298,4707482477,14.05675886
3816,893820013,3874681633,247119598,12.19123034
3817,618990022,2698702583,42431556,122.7077833
3818,901619667,1289222445,1289222437,6.375076437
3819,496986803,42443975,8261122940,10.44899614
3820,5673323,8751484448,42428283,113.6550006
3821,837696041,7818397386,7818397385,7.488054963
3822,618990022,42431560,2698702583,151.7600454
3823,570169646,8119542588,5481965067,8.077388795
3824,458166897,42445661,42449942,78.38991337
3825,496983397,42430304,3857343080,12.20146983
3826,871725868,8119462459,8119462447,15.12441476
3827,"[44165033, 575746067, 46521465, 359180981]",9673654629,100522741,220.0264499
3828,702543827,6597498407,6597498386,5.258424556
3829,"[818129153, 818129158, 818129151]",7640871316,6398830545,69.81042433
3830,5670603,4379966376,589520212,11.43925206
3831,396444294,5852207699,5852207686,20.64986401
3832,"[1021536611, 1021536612]",9422038077,8261122891,8.26990048
3833,226041013,4862610026,8254199417,36.71959466
3834,320480539,9421943106,3270031031,7.509125639
3835,871725873,8119462441,6814269855,6.990280535
3836,922897256,8567304865,8567304864,10.2808702
3837,818129167,7640871319,7640856865,13.8815418
3838,893819960,8307416102,8307416101,37.90016497
3839,378363612,7824099648,3817760671,11.42977818
3840,"[1027189509, 1027189510]",42435687,42435702,80.85404842
3841,22941530,247120349,593861322,27.96447419
3842,891758005,8288270429,7903850293,11.96290154
3843,934479935,8660596987,5851792229,11.69122598
3844,888695625,8262308927,8262308919,8.902608873
3845,702648010,6597498391,3944708047,7.424686323
3846,989265264,593861371,247122967,9.506408519
3847,891757980,8288270365,8288270364,63.36555352
3848,"[858965316, 1049879869]",5340982006,42449938,47.46114879
3849,"[706083625, 1021569483]",6634486387,6634486386,6.492422521
3850,1021580386,9422038009,9421657526,2.976399317
3851,22904150,5690601886,246580466,11.31386739
3852,702647999,6598535195,6598535192,65.73171146
3853,297995662,247798315,247798313,43.59479048
3854,458180188,42446991,42449956,154.919764
3855,5672487,42445885,42434800,154.5525616
3856,297995662,247798339,247798321,83.05779671
3857,871725870,8119462498,8119462470,4.572165993
3858,992144531,5458524659,5458524666,47.82546818
3859,441167005,4906174403,4389441148,2.526161559
3860,"[380098431, 654561413, 351224631]",3831856757,3569749106,100.7774465
3861,"[760075312, 1031836878, 1031836879]",9509176051,9509176044,155.6927643
3862,"[873366714, 527872571, 527867879]",5131059178,5131059174,58.16748567
3863,759904487,7098716919,3670418754,11.24773843
3864,36271338,4556126016,4556120771,38.98548945
3865,397795463,42439990,6598535188,8.257795325
3866,808473897,6634486387,3270031030,9.558239752
3867,527856274,7640856867,3817760666,13.52529691
3868,570150035,8660596932,5481859182,10.52043022
3869,"[1035187234, 1035187236]",9535571848,9535571847,40.27535212
3870,35027232,6632233656,6598535203,63.3207588
3871,1021569516,9421942745,9421942741,8.781952912
3872,717625447,42440009,1828749426,112.5396948
3873,397795464,3974095825,42439981,9.735228516
3874,888552537,8307463492,8261122961,62.44259513
3875,"[36801164, 46482823]",42446506,42423832,86.00336096
3876,496989355,42431549,42440020,76.89111005
3877,834286769,3874682458,3308681118,8.156004911
3878,"[709814629, 709814622]",6672749649,6672749624,6.28132107
3879,893819977,8307463095,8307463091,564.4562283
3880,812949647,1815133244,42449550,274.0971548
3881,396444293,42453630,8262309020,70.76471321
3882,"[1041716960, 901619654, 901619655, 901619656, 901619657, 113722982]",8375523263,6593520163,41.37140377
3883,833665324,4273797605,4273797604,16.95346345
3884,714529856,7761301149,6716668060,8.37924756
3885,"[1021536520, 495507866]",8261122863,3874681623,11.59635567
3886,"[1021536597, 1021536598]",8288270548,8288270527,8.39167668
3887,5673323,8751484600,4544917699,2.743429358
3888,985401937,9109801311,9109801304,73.15171359
3889,527855914,4699870403,3817760665,8.839054589
3890,989265264,2376384661,247122531,21.6057657
3891,527855911,9076206581,5130933116,19.14827069
3892,398379301,3827599085,3670418749,8.355914317
3893,767683108,7167585627,8262309042,211.1753139
3894,888552436,5851809154,5165666201,64.45678768
3895,739911957,3874681637,62915525,11.24923678
3896,195743182,42445909,42445910,78.46481277
3897,888695624,8262308931,8262308925,10.85124254
3898,871693865,8119193319,8119192799,12.44251279
3899,226193915,4412035603,607932379,7.964506928
3900,"[1021481784, 1021481777, 1021481778, 1021481779]",9421123783,3091412475,27.94067434
3901,"[654560920, 379843699, 379843704, 379843705, 654560922]",1701844698,3831856763,658.2181888
3902,452322756,42435677,8646554909,260.6991672
3903,525729009,7903850298,42445001,10.32722137
3904,22909711,7816666408,2376384593,40.71747879
3905,453367786,3569749095,42454010,14.04503575
3906,46522000,42430347,2176936535,94.32723161
3907,384178816,42432580,42443528,79.53595895
3908,532304643,5165644105,5165644100,81.31339831
3909,297995655,4276517121,247798321,34.651759
3910,767683114,8262309024,8660596996,74.09174816
3911,949022078,8785244261,8785244258,15.37096662
3912,1022184083,42438547,42430282,274.5784793
3913,495520678,4872623859,246651361,10.79515127
3914,871725894,8119462511,8119462485,10.67116925
3915,22935868,3914863413,3914863403,49.74060664
3916,"[872814515, 914224174]",8127675293,8127675289,24.97904644
3917,"[1021047632, 194926855]",42445011,9535571854,72.40109593
3918,"[36801336, 46482820]",593926788,427804166,56.36045862
3919,161157976,1731564122,1731564119,49.20747194
3920,5670719,7341378759,7690154498,41.84319227
3921,988987066,42430669,6293725834,53.51896011
3922,525729010,8288270377,42444985,7.317642803
3923,702648002,6598535220,6598535204,7.090867922
3924,473560288,4676427163,4676427160,6.455050014
3925,901619653,8375523268,6597464528,24.43227232
3926,"[46492036, 36836398]",428219642,427850983,161.4080639
3927,739911957,42430677,3874681637,228.0470129
3928,429898266,4290989487,3946500927,13.40994342
3929,1035187255,9538820172,9538820171,92.96170788
3930,398379312,3670418728,3569749127,7.895107467
3931,22986690,3019038952,247798211,42.20335549
3932,385001973,3883525024,3569749098,13.76358847
3933,68674968,8122411157,561042194,71.39839988
3934,109611892,3827346058,3554502493,52.0602889
3935,949022080,8785244280,8785244271,66.73977891
3936,"[888552549, 888552550, 888552551]",8261122838,3874681616,242.9342393
3937,871693843,8119192811,8119192807,13.87334367
3938,546143804,8119192813,5277924518,7.721291345
3939,871693856,8119193333,8119192791,63.72546904
3940,600848479,42435642,8660001947,13.53081317
3941,527611226,9509176057,5481915415,1.586238831
3942,"[577845376, 577830773]",5538485416,5070138817,27.66924687
3943,396444294,5147973331,42428206,21.67767746
3944,"[1021569488, 819899884]",9143547654,4870298759,14.79501732
3945,5672155,5178688285,42445914,142.5597801
3946,"[891758024, 891758025]",8288270552,8261122954,148.4523144
3947,935228367,593840148,247084442,23.09928569
3948,871735479,8119462475,4234425047,6.725010429
3949,901372231,8373393481,6598535195,7.362389468
3950,706083614,6634486325,6634486324,21.36233444
3951,68506902,9140924713,42424218,72.2018222
3952,954209263,8831647539,7248638327,12.18311429
3953,888552437,8261122526,8261122510,7.424196073
3954,453367786,7640871320,42454006,69.44614116
3955,396444294,5263790014,5263790015,12.25385092
3956,"[1021258217, 221915946]",8262309033,5122601052,11.81645927
3957,420494981,8250908767,8318633104,152.887146
3958,460585328,42455761,8646577748,72.00549435
3959,932786036,8646577748,8646554905,260.7069724
3960,"[1021536485, 1021536487]",8261122869,8261122867,12.29690441
3961,"[1021536548, 888552519]",8261122907,8261122906,14.77390995
3962,388240124,4234425024,42449314,6.773427501
3963,888552432,8261122673,8261122511,6.448705775
3964,934479953,8660596998,8660596980,67.32948449
3965,22935885,4872623871,247070571,1.395648431
3966,104911003,1209764797,1209764753,16.45156255
3967,512052141,8119193331,8119193329,7.720883286
3968,619280607,3569749145,42438894,215.032147
3969,194926854,42435645,8660596960,8.425974226
3970,104911001,5759126961,3569749113,38.34621427
3971,46443656,2682336481,42432594,126.470576
3972,"[1020674688, 1020674685, 1020674678, 824589583]",7699762582,7699762580,21.47136339
3973,992144532,62915531,4215913809,59.84751784
3974,527867885,6298391909,5131026403,21.25112154
3975,46481738,8261122902,42430646,11.46602896
3976,566921854,5458524664,5458524661,21.97157828
3977,759904484,7098760450,3569749105,14.67484615
3978,"[1025734018, 1025734019]",42445025,42440163,78.99522274
3979,5671349,42445666,42442933,83.0526373
3980,464515614,42451674,42437686,77.27645672
3981,893820020,8261122952,3874681630,228.5753482
3982,645825105,6069788571,6069788564,78.6117777
3983,"[888552403, 888552469]",8261122781,8261122726,56.78159527
3984,226193916,4273797605,607932386,78.94819778
3985,702647992,6598535169,6598535160,194.1114619
3986,818129172,7640871329,7640871304,7.006963932
3987,1022790246,3569749125,42434092,11.353032
3988,104910998,6821701113,1209764837,9.716059842
3989,380098431,3569749106,42455929,12.3871233
3990,473560288,4676427162,4676427161,6.455056359
3991,389777737,3929403850,3929403849,9.891835741
3992,380991639,4676426959,3842775628,24.21660561
3993,22941312,7784129807,247086017,11.90202645
3994,398380563,3883525028,3883525027,62.91085081
3995,543717203,5254263338,449581964,60.68849362
3996,"[985401941, 985401942]",9109819928,9109801311,9.977752648
3997,732920351,6863068086,6863027979,113.7675557
3998,540356239,3841324404,4234425055,35.38358557
3999,"[960161256, 623681269]",8883623406,8883623403,90.93825344
4000,22941736,247122524,247122523,12.69504366
4001,1035187233,9535571880,9535571861,44.16024635
4002,626226775,5481965062,5278159383,97.4924599
4003,989265264,247122523,247072112,10.39498744
4004,398400191,4207683803,3817760666,10.98835961
4005,"[1021536599, 891758023]",8288270550,8288270546,15.50185948
4006,893819990,8307463316,8307463288,20.2279473
4007,814278019,42443532,8646554912,71.49180406
4008,702648008,6598535220,6598535219,212.8510561
4009,702648009,6598535225,6598535224,8.272708571
4010,714529857,6716668063,6716668059,108.4705005
4011,5672965,7372860100,3857400399,48.99736828
4012,891758003,8288270434,5851709102,8.249845305
4013,871725873,8119462463,8119462435,12.0582126
4014,873366696,8133342863,8133342853,9.798503475
4015,533859011,5178688285,5178688282,8.675792382
4016,893819972,8307463084,8307416085,16.25265913
4017,886076142,8239225244,8239225243,6.214305266
4018,812949648,8785244250,42428312,71.00028875
4019,"[36806673, 465256869, 36806671]",427841034,427841050,273.1757429
4020,1021569509,8261122908,8261122900,63.09483158
4021,910774299,8457002453,8457002452,9.915533338
4022,46469724,1701844664,1701844812,6.600640572
4023,527873715,5007384482,5007384481,12.70860984
4024,380991635,3842775636,3842775640,17.25537515
4025,497165753,596775900,596775914,77.90274745
4026,1020738673,9419131194,9419131192,15.99621996
4027,873366700,8133342856,8133342850,132.2688319
4028,871725901,8119462484,8119462468,2.739346101
4029,46490538,6223969259,42430292,70.87322574
4030,378032830,5993830851,5852272394,9.033595235
4031,"[473560240, 473560242, 473560238]",5690488230,4676426958,54.81415663
4032,"[533859009, 468011140]",3942050698,3826754271,27.20863693
4033,"[518451332, 458166893]",42458333,42446941,147.6957912
4034,1034356580,9528766928,9528766920,6.415334
4035,1051750425,6224277860,6224277873,24.45075322
4036,965833823,61275600,247122534,148.1885147
4037,814278018,4872429936,61275601,12.2514047
4038,618990022,7557417098,42431563,63.63934664
4039,888552541,8261122994,3874681613,189.8930091
4040,871725868,8119462453,8119462447,5.91833891
4041,871725894,8119462511,8119462460,8.159317584
4042,"[1021580394, 1021580395, 1021580396]",247119420,247119419,11.06989844
4043,888552532,8288270547,8261122950,63.3191089
4044,464847783,42443570,62915509,19.50463198
4045,207439316,2176936535,2176936521,78.23376999
4046,188722436,1993431131,1993431132,11.94487768
4047,542257009,5846916773,5846916776,28.83859433
4048,871725902,8119462461,4234425055,6.423613534
4049,822687812,7681377430,7681377429,3.721903351
4050,226041003,3997454657,5129051729,56.18399907
4051,696491643,8261122956,5481848951,18.87369975
4052,222299248,42442895,7640871301,6.86888045
4053,439933937,42428253,4886228959,96.30123932
4054,"[496986905, 221157083]",4115878742,4138911201,69.53280982
4055,702543826,6597498407,3974095824,7.068556148
4056,702647995,6598535174,2435108434,7.65264566
4057,"[1023238044, 496992868, 420906748]",42445930,42436701,78.58983775
4058,"[1021536610, 1021536607, 1021536503]",9421657799,9421657789,22.37569678
4059,891758005,8288270442,8288270439,7.592733837
4060,118714476,247072737,42445314,15.13599209
4061,542257430,9538820167,9538820162,61.96294846
4062,"[356323410, 356323404, 356323405]",3617804739,3617804732,66.15355851
4063,495499663,3874682457,3308681118,8.297091141
4064,666218599,8751484445,8751484443,8.65040734
4065,871725871,8119462461,4234425036,13.44285198
4066,5670803,7782217024,7590955909,64.96332934
4067,"[1023817139, 1023817140, 1023817141]",1760566988,247081706,19.52371611
4068,771939270,3569749098,3569749100,63.18225206
4069,527855911,9076206581,5130933112,90.34494944
4070,965836270,4872564989,4870557356,10.80895511
4071,1021258229,9419131208,9419131207,15.04144711
4072,5671393,4276517099,42436575,42.39298405
4073,420904658,8133342857,8119462464,128.718635
4074,658488335,8677891126,6166333257,43.72110276
4075,630828586,42430274,42430277,78.992119
4076,934479938,8660596999,8660596975,13.26125578
4077,891758003,8288270433,7903850300,11.05130435
4078,"[541448659, 1021258228]",9419131206,5235725927,23.84623491
4079,888552471,8261122734,8261122731,15.64123426
4080,"[893820016, 893820015]",8307463477,2710280641,67.18384946
4081,68325104,247073284,4899886584,13.1032622
4082,936539648,7640871315,42442931,12.63049906
4083,5670891,6672749628,42440476,25.57507115
4084,495507865,9423683520,4872498727,153.7473622
4085,362785943,3670402924,3670402921,12.33935201
4086,759905756,3670418746,3569749119,10.43257657
4087,"[36807211, 46492021]",427851440,427851484,132.8933052
4088,"[985401938, 985401940]",9109801305,6746980153,13.77863955
4089,888552598,8261123407,8261123405,5.641061748
4090,989544807,247120348,2348991705,13.52925879
4091,458642436,4546109662,4546109658,25.10750927
4092,893819989,8307463408,8307463371,15.2638187
4093,362785944,3832108369,3670418726,54.27255785
4094,1035187238,9535571855,9535571849,14.31041243
4095,226041027,42443559,3974095828,101.2464395
4096,459223667,4551293297,1209764753,151.6920181
4097,888552498,8261122854,8261122853,20.53445586
4098,888552556,8261123023,8261123021,8.045447173
4099,46520921,42443810,42434077,79.48579952
4100,888552554,8261123017,8261123016,8.742154044
4101,732254814,6856689995,6856689990,133.840516
4102,306329162,8270845834,8270812881,12.44470357
4103,492489884,9414480624,42439440,9.364299641
4104,889906387,8272069274,8272069263,17.04311825
4105,1021536569,9421657531,8261122899,7.739812658
4106,528748997,42443612,7248586387,63.80651985
4107,1035489414,9538820168,9538820166,20.43772971
4108,378032831,3814476695,3814476691,13.40235226
4109,889906359,8272069051,3827342881,77.38455978
4110,"[32939187, 32939516, 32939515]",3569749140,370924957,393.1012531
4111,888695617,8262308887,8262308882,2.62610632
4112,888552545,8261123004,5730369215,12.44713513
4113,226041013,42448338,596775907,16.01899712
4114,702648013,9004888713,6598535231,7.7463872
4115,846850511,427851457,427851484,137.5912016
4116,872052113,8122411157,8122411153,15.74062641
4117,584971497,373936427,247086012,11.772384
4118,945305230,8751484598,8751484592,1.826934977
4119,1051750428,8660596949,42435645,13.23706508
4120,495276214,4872414615,4870557353,4.079699033
4121,495253322,5542715083,4870298749,8.774633348
4122,420908138,1745991214,42430358,176.5479655
4123,384178816,42443528,42452353,77.6679469
4124,889906410,4259278549,3846772737,95.64847357
4125,894927966,8318633106,8318633104,6.131747902
4126,425619488,5115428164,4249006827,14.24626138
4127,1021569519,9421942750,9421942741,15.78054111
4128,35027232,6598535203,3974095832,8.160614538
4129,727185208,6814895830,6814895829,13.64703914
4130,139919706,8261123379,42434427,12.04057421
4131,573476359,561042188,3786901747,7.752064357
4132,949022078,8785244257,3308681107,8.93646334
4133,"[891758018, 888552527]",9421943158,8261122933,173.6348723
4134,888552596,8261123396,8261123394,2.397485958
4135,702647992,6598535170,6598535169,2.867807361
4136,95181774,42430633,5165666208,10.5466584
4137,934479942,9490502656,8660596964,18.01659745
4138,1020738656,9414461050,9414461047,40.94694436
4139,1035187254,9536031145,9535571875,1.511499905
4140,952457687,8815548639,8815548638,33.57529865
4141,1021569518,9421942750,9421942747,13.2307704
4142,884400298,8224676517,6747000424,14.14428647
4143,68668540,9423683689,8585752285,3.431360982
4144,954209246,8831630305,7248638331,11.17860611
4145,"[1021536621, 1021536622]",8261122916,8261122885,11.99829205
4146,"[577830773, 520114990]",5070138818,5070138817,6.616607365
4147,893820014,8307463467,2710280683,16.57988391
4148,420907902,9235539542,42435663,11.34320527
4149,886076138,8239225234,8239225233,4.342467804
4150,46490538,6321287405,6321287404,24.31440298
4151,46481744,8261122888,42430639,8.097149814
4152,954209238,8831647540,7248638336,12.47457122
4153,"[1021536491, 495507868]",3874681626,3874681624,362.9195905
4154,597821266,6069788571,6069788567,5.223253488
4155,"[1021569513, 925898346]",9421942747,9421933508,14.38758942
4156,46522000,2176936535,42434072,220.6246428
4157,682359029,62915521,7588050921,55.67217502
4158,1027227126,8119192804,1632878994,11.1114095
4159,368938760,42422899,1577321470,51.54860742
4160,702647998,6598535188,6598535171,11.92455576
4161,297995667,3019038996,3019038979,20.08413626
4162,1035187238,9535571855,9535571852,13.24503689
4163,888552541,8261122997,3914863414,62.71593449
4164,36836394,428219616,427851457,35.87505629
4165,587061854,3009534478,42429874,7.467047846
4166,464515259,3799572066,8567304864,11.82007981
4167,5669077,370913758,42422509,104.7803339
4168,822687813,7681377436,7681377435,12.69720578
4169,379804538,7573345227,4872564991,66.07296547
4170,226041026,8396878495,3944708047,71.68702573
4171,"[458448240, 458448242, 458448236]",1828749427,1828749425,81.33601457
4172,441405436,42445928,8404061461,67.88796253
4173,968394454,42427805,7653745266,73.96702351
4174,46139023,3932847293,4259278559,64.13480265
4175,871725910,8119462462,4234425022,13.76505727
4176,891758022,9421657726,8288270541,23.67932363
4177,965833822,6863266402,42446363,63.26198468
4178,889906387,8272069265,8272069253,7.222053905
4179,954209245,8831647521,8831630297,10.71852296
4180,888552524,8261122926,8261122917,7.249233715
4181,569345515,596775870,596775867,78.555431
4182,871738274,8119596372,8119193333,78.58986018
4183,5671311,4899886546,42445314,19.37329519
4184,888695640,8262308995,8262308986,5.355243202
4185,35027232,6598535184,42428300,8.400470266
4186,1041018377,6814312340,4443775464,13.76669385
4187,871730335,8119542599,5272220963,114.6293935
4188,"[297995670, 22986678]",3019039003,3019038979,31.56081807
4189,544549058,42443615,6680686184,10.93680407
4190,954209248,8831630306,7248638335,12.52045652
4191,398379299,5759126985,3670418746,3.331607373
4192,888695612,8262308879,8262308873,19.525797
4193,222299248,42442898,7640856872,7.458110693
4194,871693861,8119193330,5007384477,66.27707089
4195,1021569516,9421942728,9421942708,19.69093538
4196,"[46469736, 46139020, 664660189]",6166413695,42449689,82.21710539
4197,46520833,561042188,8119462477,9.763767232
4198,"[1021569505, 1021569513]",9421943105,9421942716,6.507843123
4199,588157337,42440004,42440001,78.7620023
4200,194920158,5481883912,2682336531,17.23478
4201,5673380,8119462502,3786901743,11.42279901
4202,527867885,6298391904,5131026396,22.05124596
4203,981198331,9076206579,9076206578,8.762437374
4204,"[833665298, 833665309]",4259273041,3932847282,11.51435159
4205,483236728,42433604,42445910,151.6927571
4206,476015902,4696815207,4696815198,23.21481009
4207,619454130,4555838817,42446971,62.59073413
4208,118714476,247073199,42427828,12.06540301
4209,888552487,8261123416,8261122830,53.69755215
4210,440268553,246651359,246580064,29.32505767
4211,"[46482600, 46435596, 968513230]",42432706,42430685,272.2995001
4212,936539647,42426816,42453999,74.12430236
4213,484170269,9414480621,8614943065,158.7609396
4214,570155210,5481887476,5481887475,36.50348466
4215,893820000,8307463426,8307463419,25.88667134
4216,838336445,7824099663,7824099661,7.29276991
4217,5670297,8262309008,8262308987,240.5622557
4218,569345547,42433611,42439960,79.07558894
4219,"[1021536539, 1021536540]",8261122933,4604294526,11.91150628
4220,532308035,6384110825,5165666196,66.48908005
4221,22935884,247070572,247070571,23.97981933
4222,888552527,9421943158,8261122934,72.69608238
4223,"[1021481740, 1021481741]",8660596941,8660596939,13.18008152
4224,"[482494938, 770443243, 770443244]",6166333236,6166333258,148.7524063
4225,997143658,7618605781,6597498409,71.81695029
4226,452322756,42428303,8250892563,185.4260361
4227,464683341,4597668033,8119462459,7.459730537
4228,871738270,8271079635,8119596373,35.7458937
4229,894927965,8318633107,8318633102,7.476817371
4230,5671117,3874681640,5985110734,152.065686
4231,46522007,42444051,42444049,155.3247138
4232,823665362,7690151173,5852207704,40.09292805
4233,495507870,4872498725,3874681618,55.25069423
4234,"[375603426, 375603431]",3789572647,3789572639,14.16794149
4235,888552598,8261123406,8261123405,6.438429703
4236,871725895,8119462489,4234425025,7.82619989
4237,525729008,6597464529,42437363,11.81720223
4238,458166896,8133342842,8482948064,6.546697688
4239,46481095,8261123024,42430600,8.140285201
4240,169381963,7248638335,42440567,7.380387344
4241,228996436,8288270211,2376384617,51.29443143
4242,893820014,8307463477,2710280683,14.78487913
4243,873366719,8133342851,8119462476,64.62168711
4244,36806904,1760566994,247085080,9.5350849
4245,532304643,6634486318,5165644091,20.87214153
4246,420872184,7640856864,42442898,7.638382073
4247,492489884,4461990857,9413881749,8.911286275
4248,518451322,42446941,42434954,77.4374888
4249,828812240,6716668062,3957124186,54.23031787
4250,483704512,42430274,42439840,274.0637005
4251,904126542,8396878500,8396878499,1.731751426
4252,873366707,8133342836,8119462482,38.55728492
4253,"[706083608, 1021569537]",6634486400,6634486307,7.596080171
4254,873366697,8133342843,3927578074,75.47357317
4255,872814517,8271079625,8127675283,37.51221644
4256,989265264,247120148,247119974,147.232622
4257,871693866,8119193329,8119193321,151.4935188
4258,"[1021481758, 1021481759]",9421123727,7581456040,9.38693093
4259,"[1021536488, 1021536489]",9421649556,5851983198,5.316003182
4260,46435596,5458524665,5458524664,51.33776993
4261,893819971,8307463098,8307416080,10.56726416
4262,664985023,6224277828,4707482477,22.36654431
4263,577892283,5538999063,5538485396,22.1309403
4264,127693103,8375523266,42430338,72.63948048
4265,"[425116728, 362684728, 362684727]",4244408921,3669543175,65.26272031
4266,167922072,8751484420,4544917702,6.978091679
4267,5671440,8660596950,3799564971,60.01154883
4268,871693850,8119193317,8119192812,7.050085183
4269,36801165,8288270550,8261122946,61.82391153
4270,226041032,2723627039,42430371,105.1144007
4271,727116511,7579053788,6814269856,9.429287749
4272,"[1020674649, 1020674650]",9413881750,9413881737,24.58397314
4273,988977545,42445924,42452353,149.0778132
4274,693345069,6223969260,6223969249,7.648047779
4275,1000529767,6597498418,6597464529,10.34058922
4276,637117721,6223969262,6223969256,14.5521071
4277,362684726,3669543175,3669543174,49.1700179
4278,702540323,6597498409,6597464533,22.50934571
4279,458166897,42436707,42449963,79.92190277
4280,949022074,8785244262,8785244253,64.85382554
4281,420872193,7640856878,8119192793,63.55639304
4282,888552582,8261123376,8261123361,124.0777163
4283,498635438,5165666199,42430629,12.92906048
4284,891757995,8288270411,8288270405,14.29706746
4285,226193915,4906174397,2566289981,22.27113199
4286,888552493,9423683547,9423683529,150.8275258
4287,429898266,4540060624,3946500927,14.37794646
4288,893819988,8307463317,4870298757,18.66157071
4289,1055496972,9421121460,9413881837,117.3184845
4290,46518731,42453000,3569749112,7.911654422
4291,893820019,8307463490,8307463489,14.69464175
4292,934479939,8660596946,8660596932,41.98954488
4293,476392465,6398830543,4259278553,14.44077205
4294,1021536532,9421657529,593915237,17.81152106
4295,"[398380568, 398380567]",3830783515,3670418747,34.57636611
4296,"[1051744905, 498635438, 708353351]",6656258478,5165666199,67.20484818
4297,702647992,6598535167,6598535160,55.26641881
4298,378351151,9528766938,9509151986,34.68194812
4299,226041032,8795161045,1828749425,48.91063774
4300,600848479,8262309049,42444954,13.52124455
4301,871725873,8119462495,8119462441,7.160680481
4302,822687814,7681377435,7681377429,34.49858216
4303,733667933,7752042640,42444964,10.93080775
4304,890023178,42428223,5481897723,65.53797378
4305,708353983,8261122511,6656258478,6.07100067
4306,1030123271,42442943,9509176089,6.954713831
4307,921051299,8551468892,8551468885,9.192797218
4308,542258060,42435657,9538820166,13.68800313
4309,759905756,3670418741,3569749119,14.36492725
4310,569345537,42430367,42430371,79.36233437
4311,226041024,6928075146,42454433,165.8613998
4312,104911003,1209764912,1209764759,32.59820988
4313,884400290,8224618714,6747000422,8.098849293
4314,194926850,42446678,247075514,64.55854445
4315,868542504,8095866234,8095866233,8.241671229
4316,727185228,6814933412,6814933408,11.55702395
4317,602266745,6716668063,3928841145,13.35119061
4318,46518728,3670418727,42444055,10.8702664
4319,888552528,8261122939,5889481211,6.532373939
4320,587061854,42434800,3009534478,70.75687186
4321,226041000,5240026599,4556157744,32.35580829
4322,894929672,9421943158,8318644137,5.016000153
4323,259744859,5263790015,4890040965,19.07614703
4324,381565180,561042200,3786901749,69.93048797
4325,569345502,42443614,4862610026,78.1466478
4326,"[1021536545, 888552518]",8261122903,8261122899,15.49210222
4327,871693841,8119193336,8119192814,7.438652118
4328,194920158,42440170,42440163,274.2778681
4329,1051841853,4597668030,42446266,10.16284698
4330,"[988956475, 359180982]",9673654626,9140654137,160.9466625
4331,460069727,4557517549,8262309046,10.33990497
4332,194926840,4290991591,406048768,69.95142071
4333,1027227121,42436598,8127675288,7.575087314
4334,619280601,595105592,5852272391,7.662862921
4335,499172074,3463816118,4546109662,42.19770888
4336,46443597,7787939264,7818397385,55.20597312
4337,499172074,4546109662,42435710,100.7869122
4338,420894338,42430742,42430739,77.84921725
4339,379434412,3884863031,3827336860,6.403794919
4340,607762991,5759126985,5759126945,63.20288748
4341,5671115,42430694,42443534,272.4028215
4342,297995662,247798299,247798296,45.22567609
4343,453367786,5129153006,5129150834,20.46397931
4344,495253323,247119759,247119112,11.62037453
4345,871730338,8119542602,8119542586,13.45764078
4346,392494865,3957125181,3957124186,118.9809191
4347,893819972,8307463085,8307463080,16.10163305
4348,495267269,3874681649,3874681648,12.21195038
4349,465063250,9538820171,593972687,71.59516004
4350,888552548,8261123007,4872498373,207.2530988
4351,989267828,5730369218,42430594,9.428551299
4352,763971141,8119542591,3111984536,96.22596918
4353,22936203,2376384618,247072735,29.49091823
4354,"[306329162, 889650149]",8270812881,3111984534,16.0650739
4355,992144532,62915514,62915531,79.79756938
4356,495499650,3874681655,3874681654,9.729752193
4357,495253328,5542715083,3874681633,61.23461416
4358,888552469,8261122781,8261122706,93.46485423
4359,888552467,8261122706,8261122702,26.14654711
4360,46435596,4872429937,62915527,9.547240833
4361,893819971,8307463100,8307463098,15.47282832
4362,257644120,5263790014,2631319572,32.70858347
4363,22941539,7029870573,7029870569,24.60048078
4364,"[727185225, 727185226, 727185227]",6814933411,6814933408,33.74324707
4365,324118554,42428315,3308681107,15.42276526
4366,46443588,247128812,9140924713,11.48475718
4367,702465447,6598535203,4707407261,14.92379447
4368,398380561,3883525024,3569749099,7.442749302
4369,873366704,8133342846,8133342844,9.591382265
4370,"[1020738680, 1020738679]",9414480618,9414480617,14.76332211
4371,1006530402,9286503618,9286433216,17.02745901
4372,226040994,42445417,7761301149,13.86391727
4373,934479964,8660597000,8660596973,20.99014715
4374,46492638,42424789,8288270428,7.759248899
4375,759904484,3569749105,3569749104,7.876446353
4376,888695616,8262308880,8262308879,5.014415398
4377,714529856,7761301149,6716668065,10.37623713
4378,619280607,42438894,42438891,215.9323595
4379,527855925,5130933117,4540060624,145.2610335
4380,871693851,8119192806,8119192792,7.277998152
4381,378032830,5993830851,3814476693,8.359429453
